pair_id,actor,statement,repetition,intensity,happy_sample_id,sad_sample_id,condition_id,prompt,happy_verbalizer,sad_verbalizer,happy_token_ids,sad_token_ids,experiment_type,schedule_id,initial_patch_layer,restore_layer,clamp_end_layer,schedule_entries,patch_site,patch_kind,baseline_happy_happy_score,baseline_happy_sad_score,baseline_sad_happy_score,baseline_sad_sad_score,baseline_happy_margin,baseline_sad_margin,patched_happy_target_happy_score,patched_happy_target_sad_score,patched_sad_target_happy_score,patched_sad_target_sad_score,patched_happy_target_margin,patched_sad_target_margin,happy_effect_toward_sad,sad_effect_toward_happy,counterfactual_effect,happy_direction,sad_direction,error
pair_0010,03,02,01,01,pair_0010_happy,pair_0010_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_18,17,18,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":18,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-33.3384895324707,-41.062469482421875,-33.22782516479492,-41.00354766845703,7.723979949951172,7.775722503662109,-33.32658386230469,-41.12443542480469,-33.24317169189453,-40.93321990966797,7.7978515625,7.6900482177734375,-0.07387161254882812,-0.08567428588867188,-0.07977294921875,False,False,
pair_0011,03,02,02,01,pair_0011_happy,pair_0011_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_18,17,18,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":18,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-33.24159622192383,-41.173126220703125,-33.178077697753906,-41.440956115722656,7.931529998779297,8.26287841796875,-33.264320373535156,-41.277000427246094,-33.155799865722656,-41.32218551635742,8.012680053710938,8.166385650634766,-0.08115005493164062,-0.09649276733398438,-0.0888214111328125,False,False,
pair_0012,04,01,01,01,pair_0012_happy,pair_0012_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_18,17,18,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":18,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-32.72740936279297,-40.23261260986328,-32.91100311279297,-40.410213470458984,7.5052032470703125,7.499210357666016,-32.74528503417969,-40.181495666503906,-32.89530944824219,-40.500816345214844,7.436210632324219,7.605506896972656,0.06899261474609375,0.10629653930664062,0.08764457702636719,True,True,
pair_0013,04,01,02,01,pair_0013_happy,pair_0013_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_18,17,18,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":18,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-32.94976806640625,-40.15290832519531,-32.91361999511719,-40.468021392822266,7.2031402587890625,7.554401397705078,-32.946624755859375,-40.17129135131836,-32.91718292236328,-40.45314025878906,7.224666595458984,7.535957336425781,-0.021526336669921875,-0.018444061279296875,-0.019985198974609375,False,False,
pair_0014,04,02,01,01,pair_0014_happy,pair_0014_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_18,17,18,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":18,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-33.230369567871094,-40.49817657470703,-32.99338150024414,-40.90376281738281,7.2678070068359375,7.910381317138672,-33.23783493041992,-40.491233825683594,-32.99216079711914,-40.89631652832031,7.253398895263672,7.904155731201172,0.014408111572265625,-0.0062255859375,0.0040912628173828125,True,False,
pair_0015,04,02,02,01,pair_0015_happy,pair_0015_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_18,17,18,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":18,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-33.334197998046875,-40.492889404296875,-33.412193298339844,-40.960044860839844,7.15869140625,7.5478515625,-33.33628463745117,-40.435791015625,-33.40558624267578,-41.02467727661133,7.099506378173828,7.619091033935547,0.059185028076171875,0.07123947143554688,0.06521224975585938,True,True,
pair_0016,05,01,01,01,pair_0016_happy,pair_0016_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_18,17,18,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":18,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-32.893394470214844,-40.04497528076172,-32.97637939453125,-40.67535400390625,7.151580810546875,7.698974609375,-32.97057342529297,-40.06663513183594,-32.89454650878906,-40.623146057128906,7.096061706542969,7.728599548339844,0.05551910400390625,0.02962493896484375,0.042572021484375,True,True,
pair_0017,05,01,02,01,pair_0017_happy,pair_0017_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_18,17,18,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":18,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-33.059226989746094,-40.66766357421875,-32.76953887939453,-40.188873291015625,7.608436584472656,7.419334411621094,-33.023353576660156,-40.65019989013672,-32.81078338623047,-40.1934700012207,7.6268463134765625,7.382686614990234,-0.01840972900390625,-0.036647796630859375,-0.027528762817382812,False,False,
pair_0018,05,02,01,01,pair_0018_happy,pair_0018_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_18,17,18,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":18,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-33.31574630737305,-41.03467559814453,-33.078346252441406,-41.51261901855469,7.718929290771484,8.434272766113281,-33.307777404785156,-40.95451736450195,-33.08356475830078,-41.60045623779297,7.646739959716797,8.516891479492188,0.0721893310546875,0.08261871337890625,0.07740402221679688,True,True,
pair_0019,05,02,02,01,pair_0019_happy,pair_0019_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_18,17,18,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":18,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-33.17727279663086,-40.89159393310547,-33.313140869140625,-40.64369201660156,7.714321136474609,7.3305511474609375,-33.19209289550781,-40.821380615234375,-33.2924690246582,-40.71886444091797,7.6292877197265625,7.426395416259766,0.08503341674804688,0.09584426879882812,0.0904388427734375,True,True,
pair_0020,06,01,01,01,pair_0020_happy,pair_0020_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_18,17,18,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":18,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-32.93659210205078,-40.262325286865234,-32.96112060546875,-40.28034591674805,7.325733184814453,7.319225311279297,-32.931602478027344,-40.344520568847656,-32.965675354003906,-40.188751220703125,7.4129180908203125,7.223075866699219,-0.08718490600585938,-0.09614944458007812,-0.09166717529296875,False,False,
pair_0021,06,01,02,01,pair_0021_happy,pair_0021_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_18,17,18,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":18,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-32.943870544433594,-40.37804412841797,-32.90716552734375,-40.65447235107422,7.434173583984375,7.747306823730469,-32.939064025878906,-40.29619598388672,-32.91167068481445,-40.747314453125,7.3571319580078125,7.835643768310547,0.0770416259765625,0.08833694458007812,0.08268928527832031,True,True,
pair_0022,06,02,01,01,pair_0022_happy,pair_0022_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_18,17,18,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":18,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-33.460514068603516,-41.10554504394531,-33.11227798461914,-40.92157745361328,7.645030975341797,7.809299468994141,-33.483638763427734,-41.06752395629883,-33.08606719970703,-40.972618103027344,7.583885192871094,7.8865509033203125,0.061145782470703125,0.07725143432617188,0.0691986083984375,True,True,
pair_0023,06,02,02,01,pair_0023_happy,pair_0023_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_18,17,18,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":18,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-33.388221740722656,-41.36200714111328,-33.26945495605469,-41.31072235107422,7.973785400390625,8.041267395019531,-33.424766540527344,-41.32813262939453,-33.235233306884766,-41.34761047363281,7.9033660888671875,8.112377166748047,0.0704193115234375,0.07110977172851562,0.07076454162597656,True,True,
pair_0024,07,01,01,01,pair_0024_happy,pair_0024_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_18,17,18,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":18,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-32.8228759765625,-40.531822204589844,-33.00188446044922,-40.5400390625,7.708946228027344,7.538154602050781,-32.87257766723633,-40.5126953125,-32.94987487792969,-40.533897399902344,7.640117645263672,7.584022521972656,0.06882858276367188,0.045867919921875,0.05734825134277344,True,True,
pair_0025,07,01,02,01,pair_0025_happy,pair_0025_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_18,17,18,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":18,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-32.9761848449707,-39.93648910522461,-32.880836486816406,-40.105735778808594,6.960304260253906,7.2248992919921875,-32.985939025878906,-40.00434112548828,-32.86913299560547,-40.03600311279297,7.018402099609375,7.1668701171875,-0.05809783935546875,-0.0580291748046875,-0.058063507080078125,False,False,
pair_0026,07,02,01,01,pair_0026_happy,pair_0026_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_18,17,18,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":18,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-33.22462463378906,-40.85307312011719,-33.27455520629883,-41.208255767822266,7.628448486328125,7.9337005615234375,-33.22076416015625,-40.867950439453125,-33.27474594116211,-41.197509765625,7.647186279296875,7.922763824462891,-0.01873779296875,-0.010936737060546875,-0.014837265014648438,False,False,
pair_0027,07,02,02,01,pair_0027_happy,pair_0027_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_18,17,18,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":18,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-33.22462463378906,-40.85307312011719,-33.074249267578125,-40.69562530517578,7.628448486328125,7.621376037597656,-33.21600341796875,-40.835548400878906,-33.081050872802734,-40.721351623535156,7.619544982910156,7.640300750732422,0.00890350341796875,0.018924713134765625,0.013914108276367188,True,True,
pair_0028,08,01,01,01,pair_0028_happy,pair_0028_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_18,17,18,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":18,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-32.84352111816406,-40.87052536010742,-32.99875259399414,-40.19209289550781,8.02700424194336,7.193340301513672,-32.84367370605469,-40.83797836303711,-32.99560546875,-40.26142883300781,7.994304656982422,7.2658233642578125,0.0326995849609375,0.07248306274414062,0.05259132385253906,True,True,
pair_0029,08,01,02,01,pair_0029_happy,pair_0029_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_18,17,18,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":18,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-32.813419342041016,-40.48582458496094,-31.81317901611328,-40.74665069580078,7.672405242919922,8.9334716796875,-32.774662017822266,-40.43457794189453,-31.839075088500977,-40.827423095703125,7.659915924072266,8.988348007202148,0.01248931884765625,0.05487632751464844,0.033682823181152344,True,True,
pair_0030,08,02,01,01,pair_0030_happy,pair_0030_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_18,17,18,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":18,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-33.29847717285156,-40.283477783203125,-32.69920349121094,-42.30854415893555,6.9850006103515625,9.60934066772461,-33.18104934692383,-40.10300827026367,-32.86756896972656,-42.5504035949707,6.921958923339844,9.68283462524414,0.06304168701171875,0.07349395751953125,0.068267822265625,True,True,
pair_0031,08,02,02,01,pair_0031_happy,pair_0031_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_18,17,18,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":18,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-33.37982177734375,-40.7568359375,-33.26905059814453,-40.49513244628906,7.37701416015625,7.226081848144531,-33.30552291870117,-40.600189208984375,-33.32121658325195,-40.61006164550781,7.294666290283203,7.288845062255859,0.08234786987304688,0.06276321411132812,0.0725555419921875,True,True,
pair_0032,09,01,01,01,pair_0032_happy,pair_0032_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_18,17,18,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":18,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-32.729461669921875,-40.954811096191406,-32.50407409667969,-39.84821319580078,8.225349426269531,7.344139099121094,-32.73402786254883,-41.056297302246094,-32.4925422668457,-39.73610305786133,8.322269439697266,7.243560791015625,-0.09692001342773438,-0.10057830810546875,-0.09874916076660156,False,False,
pair_0033,09,01,02,01,pair_0033_happy,pair_0033_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_18,17,18,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":18,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-32.41819763183594,-41.43172836303711,-32.3071174621582,-40.70934295654297,9.013530731201172,8.402225494384766,-32.40647888183594,-40.95999526977539,-32.32573699951172,-41.24626159667969,8.553516387939453,8.920524597167969,0.46001434326171875,0.5182991027832031,0.48915672302246094,True,True,
pair_0034,09,02,01,01,pair_0034_happy,pair_0034_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_18,17,18,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":18,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-32.84454345703125,-40.36152267456055,-32.80069351196289,-41.139930725097656,7.516979217529297,8.339237213134766,-32.86866760253906,-40.34824752807617,-32.777000427246094,-41.15464401245117,7.479579925537109,8.377643585205078,0.0373992919921875,0.0384063720703125,0.03790283203125,True,True,
pair_0035,09,02,02,01,pair_0035_happy,pair_0035_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_18,17,18,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":18,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-33.14391326904297,-41.451942443847656,-33.04698944091797,-41.80598449707031,8.308029174804688,8.758995056152344,-33.07297134399414,-41.429935455322266,-33.11967468261719,-41.854331970214844,8.356964111328125,8.734657287597656,-0.0489349365234375,-0.0243377685546875,-0.0366363525390625,False,False,
pair_0036,10,01,01,01,pair_0036_happy,pair_0036_sad,upper_prompt__upper_spaced,Listen to the speech. Is the speaker HAPPY or SAD? Answer only HAPPY or SAD., HAPPY, SAD,"[86777, 56]","[328, 1808]",audio_restore,audio_restore_at_18,17,18,,"[{""layer"":17,""patch_kind"":""audio_tokens"",""source"":""donor""},{""layer"":18,""patch_kind"":""audio_tokens"",""source"":""target""}]",post_decoder_block_output,audio_tokens,-33.00770568847656,-40.52838897705078,-32.91501998901367,-39.869049072265625,7.520683288574219,6.954029083251953,-33.00178909301758,-40.40000534057617,-32.918094635009766,-39.991485595703125,7.398216247558594,7.073390960693359,0.122467041015625,0.11936187744140625,0.12091445922851562,True,True,
